id_tweet,majority,source,tweet_text
1341677772331233281,non_homophobic,Twitter for iPhone,  Seeing this in a lot of job ads now. The soft bigotry of low expectations. 🙄
1341666028762394630,non_homophobic,Twitter for Android, You would fag 
1341676716712988672,homophobic,Twitter for Android,"              Only the fag packet thread I've just done.. ill tag you.. feel free to point out holes.. trying to keep it simple for twitter mind.."
1341609866792742912,not_sure,Twitter for Android, ye tweet hi sectarian bigotry h behan
1341670646493769728,homophobic,Twitter Web App, spot the fag
1341568767768203265,not_sure,Twitter for Android,"Shut up faggot lady you're a faggot gay lady you give a bad name to the word Jewish Youtube: Youtube Michael:"
1341627940694417408,homophobic,Twitter Web App,"   rest of these projects should be just as worried at this point though who knows what fag clayton is going to pop out of his asshole next. we can only hope Biden people aren't as dumb."
1341629459129110529,not_sure,"Cheap Bots, Done Quick!",In chili with naonao.... greetings fag! /lh
1341579635432165377,homophobic,Twitter for iPhone,Bigotry’s not big of me. And it’s not big of you 🎶
1341569868559122432,homophobic,Twitter for iPhone, adin a real faggot
1341592912509825024,non_homophobic,Twitter for Android,"Literally nothing is as satisfying as dressing up as [country town's] biggest faggot and parading around main street"
1341604490689036288,non_homophobic,Twitter for iPhone,"    All I’ll say is after a Nazi flier was posted in our community, I introduced a resolution condemning racism, antisemitism, and bigotry at the following Civic meeting. While it passed overwhelmingly, several officers (including Bill Stanton) refused to vote for it."
1341629279969435651,homophobic,Twitter for iPhone, Fag bitch
1341580905073283072,homophobic,Twitter Web App,"  Mark if you can play games so Can I bitch,so here you go faggot...pillow biting is not my forte I’m sure you love to show me the trick of the trade but I’m not interested,us “inbreds”rather bang our sisters out and shoot our guns from our double wides.tactical missiles?We are not"
1341588988491083776,non_homophobic,Twitter for iPhone," Unfortunately bigotry, homophobia & racism are still alive and well.      Peel council slammed over response to councillor's 'racist' texts "
1341584541798973440,not_sure,Twitter for iPhone, No one but you should.  Fag
1341619283642630145,non_homophobic,Twitter for iPhone, love u faggot
1341578810106507266,non_homophobic,Twitter Web App,"   you're goddamn right i'm a fag"
1341624477629755392,non_homophobic,Twitter for iPhone, i am your* fag
1341624973262278656,non_homophobic,Twitter for iPhone,  Mission is to bury trumpism. We need this for a 6 ft burial never to resuscitate bigotry ever
1341552995968925696,non_homophobic,Twitter Web App,"tw // faggot , f word  faggots let me breathe for one second: me to myself"
1341538727563124737,non_homophobic,Twitter for iPhone, you make me SWEAT
1341562107368763393,homophobic,Twitter Web App,  do the dishes fag
1341535947226230785,non_homophobic,Twitter for Android, Me I smoked from 15 to 23 stopped for 5 years got divorced started again in a pub passing waky backy got back in to fans.Then I bought 10 fags they sold then smoke 1 fag when I was gasping on the Thursday my last fag i never smoked or touched dope since 18 years
1341551792211906561,non_homophobic,Twitter Web App,so fucking tired of u people (/nbh) weaponizing the word ableism when it helps you excuse bigotry but then carry on to completely forget about the meaning of the word
1341562550853484544,not_sure,Twitter Web App,"  keep your eye out for auctions of tv studios and stuff and you're bound to probably find one"
1341544865088196609,non_homophobic,Twitter Web App,"Yes. By 1979, Stanford had lost a lawsuit which forced Stanford to let Jewish and Catholic students worship on campus. No. The bigotry was far from having dissipated."
1341507418006695945,homophobic,Twitter Web App, // reclaimed f slur  oh happy days?? you mean faggot?? 
1341564729538560001,non_homophobic,Twitter Web App," I doubt but hope you\'ll come to realize how the type of anti-Muslim and anti-Arab militant bigotry espoused by you and  other journalists, especially self-declared ""nat\'l sec ones,"" contributed to the ascension of the birther president... p.s. They\'re mercenaries, not contractors"
1341540970609995779,non_homophobic,Twitter for Android,"   It's not even half way It's just mealy mouthed bigotry"
1341532421288849409,not_sure,Twitter for Android,  get this fag shit off my tl fr 😒🤦🏾\u200d♂️
1341531983881490433,non_homophobic,Twitter Web App,"  This goes back WAAAAAAY further back than trump. Don't forget, during WWII, the military was segregated. There was  Jim Crow during Vietnam where our soldiers fought for their country only to come home to bigotry and racism sanctioned by the government."
1341494373784162308,non_homophobic,Twitter Web App, bought :)
1341476738912694274,non_homophobic,Twitter Web App,  Does it make someone any less of a bigot to assume someone does not speak Spanish based on their appearance than assuming someone does speak Spanish based on their appearance? Bigotry rolls in many directions.
1341479303926734850,non_homophobic,Twitter for iPhone,"A lot of my suicidal ideation is situational, which makes it a little more tragic to me"
1341516060021895170,not_sure,Twitter for iPhone,𝖌𝖗𝖊𝖊𝖉  the fag got a little too greedy and ended up swiping a drink with a roofie in it.   oh well. you gonna pass that up or use it? 
1341488012572717057,non_homophobic,Twitter for iPhone," Individually we are weak, like the twig. But together we form a mighty faggot "
1341481219058528262,non_homophobic,Twitter for iPhone,"  Except that even in privileged west it’s still the cause of so much suffering and bigotry, queerphobia is just one example"
1341514812753375232,homophobic,Twitter for Android,   Get locked up faggot
1341478918914678784,non_homophobic,Twitter Web App,"  Bigotry is not an “opinion,” it is violence"
1341530502780641280,non_homophobic,Twitter for Android," It is so well done. I am still thinking about it weeks later. Also interesting how he was essentially a reality star/corporate shill for GE. And the parallels to today show how stagnant thinking on the right has been for decades, and how bigotry underpins it all"
1341468367673298951,not_sure,Twitter for iPhone,I stopped following ppl Idk back Ever since that Ugly Ass white boy tried to report me for using fag & that I shouldn’t use it bcus he assumed I was straight LMFAOOOO. White ppl always wanna snoop in Every1 business but their own
1341486176914563075,homophobic,Twitter Web App,"Josh Hawley sugar daddy is a libertarian fag that quit his office job. Let's stop the world"
1341506417317076996,not_sure,Twitter for Android,sissy faggot slave used and fucked 
1341517235559534592,not_sure,Twitter for Android, Cute fag always
1341528100392366082,not_sure,Twitter for Android, How many Democrats are actually left-wing qt this point? A new party is required for actual progress and not thinly-veiled bigotry all around.
1341501994113118208,not_sure,Twitter for iPhone,"Close minded people stick together and do everything in their power to shut down those who try and speak out against oppression, bigotry and hatred"
1341471992634105859,non_homophobic,Twitter Web App,"   Here's a clue: When you steer your beliefs and your opinions based on bigotry and hatred at the core, people aren't gonna like you."
1341483187936108549,homophobic,Twitter for iPhone,    Black is considered racist but Pyro said Nigga too in a comedic way and even said Fag. Both were using the word to joke around
1341489941990305793,non_homophobic,Twitter Web App,"      You’re going to have to try again, Hun. We’re one of the most multicultural nations in the world & you’re talking by to a Londoner, so I see evidence of that everyday. Disagreement & Boundaries isn’t the definition of bigotry, sorry Boo😂"
1341473335822172167,homophobic,Twitter Web App,This #alpha male is about to make those #faggot cunts his 
1341502914758664193,non_homophobic,Twitter for iPhone,    How will you be bad about someone saying Latino and then say faggot
1341499937637449729,non_homophobic,Twitter Web App,"  but I literally said that disagreeing doesn't mean that, it's when someone is actively displaying bigotry which yes, I have seen."
1341508320134361088,homophobic,Twitter Web App, Plushy faggot
1341511179886313475,non_homophobic,Twitter for iPhone,    Ok but Ireland is a fag country
1341499925012619264,non_homophobic,Twitter for iPhone,  I can’t wait to see what bigotry and elitism he can add to his legacy! 
1341464712605814785,non_homophobic,Twitter for iPhone,   Framing trans women as rapists just trying to get into women’s bathroom is straight up bigotry. Her opinion is bigoted. She’s being called on it.
1341499559525027840,not_sure,Twitter for iPhone, HELP IM FAGGOT
1341532818006937600,non_homophobic,Twitter Web App,"Nine drops of bigotry sauce, And now for the drops of empathy, But I must use 3 drops about, For without a drop of empathy, he might destroy us, Oops, we're out,  2/3"
1341485075544698880,non_homophobic,Twitter for iPhone, ugh yes pls 🤤
1341518218897182722,non_homophobic,Twitter Web App,"     All that deznat fundies represent is the very worst of any religion, no different to the extreme fundamentalist sect of Islam I was in. Same words, same ""righteous"" hate and bigotry. Same feelings of superiority, racism, homophobia, sexism, lying and nastiness in the name of God."
1341460129858932740,non_homophobic,Twitter Web App," Different people have different ideas of what we are resisting and I truly believe some people are ""resisters"" to ""just meet women.""  For me, I\'ve been ""resisting"" misogyny, bigotry and homophobia all my life. For SOME people, they are ""resisting"" Trump."
